,0
347,1439766.7616269551
348,1466369.361173168
349,1453601.0010625336
350,1461488.1695052115
351,1448704.0502970486
352,1496349.1206478819
353,1487630.266505351
354,1477198.0843275974
355,1506388.5954021446
356,1504534.2343232476
357,1462175.2263784409
358,1437111.3374311572
359,1442870.7058784566
360,1428335.9773908905
361,1458623.9914903736
362,1470713.6176069253
363,1466467.3633577127
364,1499917.3062609895
365,1513006.3491569932
366,1519868.4577376577
367,1524812.0006312476
368,1518720.5278118725
369,1506005.8461685705
370,1506511.5159425081
371,1488114.6005307422
372,1498421.5475402367
373,1495298.6021485643
374,1451076.99231539
375,1435062.488283215
376,1425098.2240418505
377,1418605.116360357
378,1429203.5856972057
379,1476659.1033086276
380,1485949.8739624373
381,1497338.3900735222
382,1495999.8923331252
383,1509680.7111966603
384,1508826.2641407761
385,1518154.3081566666
386,1491133.173789224
387,1489843.0968431095
388,1505243.7382859478
389,1493796.009268874
390,1522278.3175781164
391,1536422.4194112266
392,1546635.0485592736
393,1548812.365012397
394,1541303.5415900229
395,1543919.424685255
396,1536800.0604457997
397,1565418.1771497284
398,1559535.8028178017
399,1569324.3517660706
400,1565039.3188664415
401,1556850.155331774
402,1566789.9758228366
403,1558930.4272533315
404,1516515.5111107645
405,1508485.6381254583
406,1499870.3345429644
407,1496979.7336946095
408,1509613.5380728277
409,1512856.7668099422
410,1491648.4433778657
411,1486173.0393970506
412,1476200.2865505198
413,1451979.3185723815
414,1458371.646356434
415,1441814.6138969262
416,1456564.8632758893
417,1438879.0282244605
418,1438812.4405258654
419,1474926.910791613
420,1479202.5623968672
421,1513791.4534981428
422,1495520.3732525827
423,1510571.7226749423
424,1518924.7476830254
425,1525406.4084629444
426,1547834.7583894487
427,1543130.091427753
428,1549505.7373202723
429,1559006.2923058798
430,1558623.1517409154
431,1585120.7937830228
432,1581155.6150560102
433,1580579.7016777787
434,1567557.083318686
435,1593168.4884771085
436,1585753.782517834
437,1583406.8761286214
438,1579450.2884874288
439,1567522.4653405338
440,1575522.594991648
441,1557083.6379313853
442,1589469.4879906627
443,1595281.260419841
444,1593054.2994301298
445,1604671.889920579
446,1606265.4620444856
447,1617093.9555268139
448,1628481.9969658125
449,1627135.3282297202
450,1636674.775364748
451,1654341.2580489498
452,1626764.2902595699
453,1640789.0352172467
454,1646569.5416891472
455,1638466.0909463936
